state,district,market_id,market_name,commodity,date,day_of_week,month,day_of_year,arrivals_tonnes,mandi_capacity_mt,modal_price_rs_qtl,min_price_rs_qtl,max_price_rs_qtl,msp_rs_qtl,msp_spread_rs_qtl,rainfall_48h_mm,rain_alert,satellite_ndvi_index,source,lag_arrival_t1,lag_arrival_t7,rolling_mean_7d
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-04-26,2,4,116,94.4,950,2036,1893,2138,2183,-147,0.0,0,0.431,Agmarknet-DMI / IMD-Grid / Sentinel-2,90.3,84.9,62.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-04-27,3,4,117,78.1,950,2042,1899,2144,2183,-141,0.0,0,0.398,Agmarknet-DMI / IMD-Grid / Sentinel-2,94.4,55.8,65.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-04-28,4,4,118,66.0,950,2043,1900,2145,2183,-140,0.0,0,0.32,Agmarknet-DMI / IMD-Grid / Sentinel-2,78.1,71.9,64.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-04-29,5,4,119,66.4,950,2079,1933,2183,2183,-104,0.0,0,0.306,Agmarknet-DMI / IMD-Grid / Sentinel-2,66.0,61.3,65.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-04-30,6,4,120,1.2,950,2130,1981,2236,2183,-53,0.0,0,0.447,Agmarknet-DMI / IMD-Grid / Sentinel-2,66.4,1.0,65.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-01,0,5,121,96.0,950,2061,1917,2164,2183,-122,0.0,0,0.423,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,60.6,70.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-02,1,5,122,94.3,950,2007,1867,2107,2183,-176,0.0,0,0.34,Agmarknet-DMI / IMD-Grid / Sentinel-2,96.0,90.3,70.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-03,2,5,123,92.0,950,2120,1972,2226,2183,-63,0.0,0,0.408,Agmarknet-DMI / IMD-Grid / Sentinel-2,94.3,94.4,70.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-04,3,5,124,75.6,950,2021,1880,2122,2183,-162,0.0,0,0.462,Agmarknet-DMI / IMD-Grid / Sentinel-2,92.0,78.1,70.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-05,4,5,125,69.8,950,2119,1971,2225,2183,-64,0.0,0,0.452,Agmarknet-DMI / IMD-Grid / Sentinel-2,75.6,66.0,70.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-06,5,5,126,57.8,950,2044,1901,2146,2183,-139,0.0,0,0.463,Agmarknet-DMI / IMD-Grid / Sentinel-2,69.8,66.4,69.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-07,6,5,127,1.1,950,2116,1968,2222,2183,-67,0.0,0,0.327,Agmarknet-DMI / IMD-Grid / Sentinel-2,57.8,1.2,69.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-08,0,5,128,105.7,950,2085,1939,2189,2183,-98,0.0,0,0.45,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.1,96.0,70.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-09,1,5,129,84.8,950,2050,1906,2152,2183,-133,0.0,0,0.385,Agmarknet-DMI / IMD-Grid / Sentinel-2,105.7,94.3,69.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-10,2,5,130,83.1,950,2097,1950,2202,2183,-86,0.0,0,0.33,Agmarknet-DMI / IMD-Grid / Sentinel-2,84.8,92.0,68.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-11,3,5,131,68.2,950,2107,1960,2212,2183,-76,0.0,0,0.469,Agmarknet-DMI / IMD-Grid / Sentinel-2,83.1,75.6,67.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-12,4,5,132,74.2,950,2112,1964,2218,2183,-71,0.0,0,0.314,Agmarknet-DMI / IMD-Grid / Sentinel-2,68.2,69.8,67.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-13,5,5,133,61.4,950,2066,1921,2169,2183,-117,0.0,0,0.453,Agmarknet-DMI / IMD-Grid / Sentinel-2,74.2,57.8,68.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-14,6,5,134,1.1,950,2050,1906,2152,2183,-133,0.0,0,0.465,Agmarknet-DMI / IMD-Grid / Sentinel-2,61.4,1.1,68.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-15,0,5,135,93.3,950,2068,1923,2171,2183,-115,0.0,0,0.351,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.1,105.7,66.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-16,1,5,136,96.2,950,2016,1875,2117,2183,-167,0.0,0,0.323,Agmarknet-DMI / IMD-Grid / Sentinel-2,93.3,84.8,68.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-17,2,5,137,81.9,950,2124,1975,2230,2183,-59,0.0,0,0.346,Agmarknet-DMI / IMD-Grid / Sentinel-2,96.2,83.1,68.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-18,3,5,138,78.9,950,2038,1895,2140,2183,-145,0.0,0,0.492,Agmarknet-DMI / IMD-Grid / Sentinel-2,81.9,68.2,69.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-19,4,5,139,67.8,950,2056,1912,2159,2183,-127,0.0,0,0.323,Agmarknet-DMI / IMD-Grid / Sentinel-2,78.9,74.2,68.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-20,5,5,140,59.9,950,2026,1884,2127,2183,-157,0.0,0,0.429,Agmarknet-DMI / IMD-Grid / Sentinel-2,67.8,61.4,68.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-21,6,5,141,1.1,950,2025,1883,2126,2183,-158,0.0,0,0.3,Agmarknet-DMI / IMD-Grid / Sentinel-2,59.9,1.1,68.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-22,0,5,142,95.7,950,2088,1942,2192,2183,-95,0.0,0,0.404,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.1,93.3,68.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-23,1,5,143,94.9,950,2067,1922,2170,2183,-116,0.0,0,0.4,Agmarknet-DMI / IMD-Grid / Sentinel-2,95.7,96.2,68.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-24,2,5,144,87.2,950,2088,1942,2192,2183,-95,0.0,0,0.383,Agmarknet-DMI / IMD-Grid / Sentinel-2,94.9,81.9,69.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-25,3,5,145,78.7,950,2095,1948,2200,2183,-88,0.0,0,0.383,Agmarknet-DMI / IMD-Grid / Sentinel-2,87.2,78.9,69.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-26,4,5,146,72.5,950,2073,1928,2177,2183,-110,0.0,0,0.448,Agmarknet-DMI / IMD-Grid / Sentinel-2,78.7,67.8,70.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-27,5,5,147,62.7,950,2123,1974,2229,2183,-60,0.0,0,0.455,Agmarknet-DMI / IMD-Grid / Sentinel-2,72.5,59.9,70.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-28,6,5,148,1.3,950,2108,1960,2213,2183,-75,0.0,0,0.372,Agmarknet-DMI / IMD-Grid / Sentinel-2,62.7,1.1,70.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-29,0,5,149,64.8,950,2089,1943,2193,2183,-94,55.1,1,0.492,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.3,95.7,66.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-30,1,5,150,80.9,950,2056,1912,2159,2183,-127,0.0,0,0.473,Agmarknet-DMI / IMD-Grid / Sentinel-2,64.8,94.9,64.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-05-31,2,5,151,80.0,950,2082,1936,2186,2183,-101,0.0,0,0.407,Agmarknet-DMI / IMD-Grid / Sentinel-2,80.9,87.2,63.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-01,3,6,152,78.5,950,2101,1954,2206,2183,-82,0.0,0,0.483,Agmarknet-DMI / IMD-Grid / Sentinel-2,80.0,78.7,63.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-02,4,6,153,67.5,950,2109,1961,2214,2183,-74,0.0,0,0.47,Agmarknet-DMI / IMD-Grid / Sentinel-2,78.5,72.5,62.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-03,5,6,154,60.7,950,2008,1867,2108,2183,-175,0.0,0,0.386,Agmarknet-DMI / IMD-Grid / Sentinel-2,67.5,62.7,62.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-04,6,6,155,1.1,950,2017,1876,2118,2183,-166,0.0,0,0.401,Agmarknet-DMI / IMD-Grid / Sentinel-2,60.7,1.3,61.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-05,0,6,156,99.5,950,2057,1913,2160,2183,-126,0.0,0,0.403,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.1,64.8,66.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-06,1,6,157,98.4,950,2035,1893,2137,2183,-148,0.0,0,0.467,Agmarknet-DMI / IMD-Grid / Sentinel-2,99.5,80.9,69.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-07,2,6,158,79.5,950,2019,1878,2120,2183,-164,0.0,0,0.443,Agmarknet-DMI / IMD-Grid / Sentinel-2,98.4,80.0,69.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-08,3,6,159,82.5,950,2039,1896,2141,2183,-144,0.0,0,0.432,Agmarknet-DMI / IMD-Grid / Sentinel-2,79.5,78.5,69.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-09,4,6,160,79.7,950,2017,1876,2118,2183,-166,0.0,0,0.33,Agmarknet-DMI / IMD-Grid / Sentinel-2,82.5,67.5,71.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-10,5,6,161,56.9,950,2091,1945,2196,2183,-92,0.0,0,0.452,Agmarknet-DMI / IMD-Grid / Sentinel-2,79.7,60.7,71.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-11,6,6,162,1.3,950,2047,1904,2149,2183,-136,0.0,0,0.373,Agmarknet-DMI / IMD-Grid / Sentinel-2,56.9,1.1,71.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-12,0,6,163,97.1,950,2023,1881,2124,2183,-160,0.0,0,0.441,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.3,99.5,70.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-13,1,6,164,97.0,950,2007,1867,2107,2183,-176,0.0,0,0.357,Agmarknet-DMI / IMD-Grid / Sentinel-2,97.1,98.4,70.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-14,2,6,165,86.6,950,2028,1886,2129,2183,-155,0.0,0,0.421,Agmarknet-DMI / IMD-Grid / Sentinel-2,97.0,79.5,71.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-15,3,6,166,76.8,950,2014,1873,2115,2183,-169,0.0,0,0.323,Agmarknet-DMI / IMD-Grid / Sentinel-2,86.6,82.5,70.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-16,4,6,167,73.7,950,2094,1947,2199,2183,-89,0.0,0,0.34,Agmarknet-DMI / IMD-Grid / Sentinel-2,76.8,79.7,69.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-17,5,6,168,60.8,950,2034,1892,2136,2183,-149,0.0,0,0.356,Agmarknet-DMI / IMD-Grid / Sentinel-2,73.7,56.9,70.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-18,6,6,169,1.2,950,2074,1929,2178,2183,-109,0.0,0,0.373,Agmarknet-DMI / IMD-Grid / Sentinel-2,60.8,1.3,70.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-19,0,6,170,99.6,950,2097,1950,2202,2183,-86,0.0,0,0.444,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,97.1,70.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-20,1,6,171,88.3,950,2047,1904,2149,2183,-136,0.0,0,0.456,Agmarknet-DMI / IMD-Grid / Sentinel-2,99.6,97.0,69.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-21,2,6,172,76.8,950,2049,1906,2151,2183,-134,0.0,0,0.473,Agmarknet-DMI / IMD-Grid / Sentinel-2,88.3,86.6,68.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-22,3,6,173,68.1,950,2036,1893,2138,2183,-147,0.0,0,0.362,Agmarknet-DMI / IMD-Grid / Sentinel-2,76.8,76.8,66.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-23,4,6,174,71.6,950,2071,1926,2175,2183,-112,0.0,0,0.369,Agmarknet-DMI / IMD-Grid / Sentinel-2,68.1,73.7,66.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-24,5,6,175,43.4,950,2056,1912,2159,2183,-127,37.4,1,0.447,Agmarknet-DMI / IMD-Grid / Sentinel-2,71.6,60.8,64.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-25,6,6,176,1.1,950,2026,1884,2127,2183,-157,0.0,0,0.337,Agmarknet-DMI / IMD-Grid / Sentinel-2,43.4,1.2,64.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-26,0,6,177,99.2,950,2095,1948,2200,2183,-88,0.0,0,0.324,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.1,99.6,64.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-27,1,6,178,84.7,950,2081,1935,2185,2183,-102,0.0,0,0.323,Agmarknet-DMI / IMD-Grid / Sentinel-2,99.2,88.3,63.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-28,2,6,179,54.2,950,2103,1956,2208,2183,-80,53.7,1,0.496,Agmarknet-DMI / IMD-Grid / Sentinel-2,84.7,76.8,60.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-29,3,6,180,79.0,950,2049,1906,2151,2183,-134,0.0,0,0.353,Agmarknet-DMI / IMD-Grid / Sentinel-2,54.2,68.1,61.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-06-30,4,6,181,74.4,950,2030,1888,2132,2183,-153,0.0,0,0.475,Agmarknet-DMI / IMD-Grid / Sentinel-2,79.0,71.6,62.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-01,5,7,182,57.8,950,2039,1896,2141,2183,-144,0.0,0,0.465,Agmarknet-DMI / IMD-Grid / Sentinel-2,74.4,43.4,64.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-02,6,7,183,1.0,950,2054,1910,2157,2183,-129,0.0,0,0.38,Agmarknet-DMI / IMD-Grid / Sentinel-2,57.8,1.1,64.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-03,0,7,184,91.3,950,2123,1974,2229,2183,-60,0.0,0,0.404,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.0,99.2,63.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-04,1,7,185,84.4,950,2100,1953,2205,2183,-83,0.0,0,0.445,Agmarknet-DMI / IMD-Grid / Sentinel-2,91.3,84.7,63.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-05,2,7,186,87.3,950,2009,1868,2109,2183,-174,0.0,0,0.361,Agmarknet-DMI / IMD-Grid / Sentinel-2,84.4,54.2,67.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-06,3,7,187,51.8,950,2086,1940,2190,2183,-97,45.1,1,0.398,Agmarknet-DMI / IMD-Grid / Sentinel-2,87.3,79.0,64.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-07,4,7,188,68.3,950,2051,1907,2154,2183,-132,0.0,0,0.34,Agmarknet-DMI / IMD-Grid / Sentinel-2,51.8,74.4,63.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-08,5,7,189,51.3,950,2088,1942,2192,2183,-95,0.0,0,0.417,Agmarknet-DMI / IMD-Grid / Sentinel-2,68.3,57.8,62.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-09,6,7,190,1.2,950,2074,1929,2178,2183,-109,0.0,0,0.337,Agmarknet-DMI / IMD-Grid / Sentinel-2,51.3,1.0,62.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-10,0,7,191,101.8,950,2082,1936,2186,2183,-101,0.0,0,0.479,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,91.3,63.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-11,1,7,192,86.7,950,2116,1968,2222,2183,-67,0.0,0,0.329,Agmarknet-DMI / IMD-Grid / Sentinel-2,101.8,84.4,64.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-12,2,7,193,60.7,950,2035,1893,2137,2183,-148,26.1,1,0.346,Agmarknet-DMI / IMD-Grid / Sentinel-2,86.7,87.3,60.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-13,3,7,194,77.1,950,2064,1920,2167,2183,-119,0.0,0,0.473,Agmarknet-DMI / IMD-Grid / Sentinel-2,60.7,51.8,63.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-14,4,7,195,70.9,950,2082,1936,2186,2183,-101,0.0,0,0.403,Agmarknet-DMI / IMD-Grid / Sentinel-2,77.1,68.3,64.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-15,5,7,196,43.8,950,2064,1920,2167,2183,-119,39.8,1,0.34,Agmarknet-DMI / IMD-Grid / Sentinel-2,70.9,51.3,63.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-16,6,7,197,1.2,950,2064,1920,2167,2183,-119,0.0,0,0.442,Agmarknet-DMI / IMD-Grid / Sentinel-2,43.8,1.2,63.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-17,0,7,198,64.4,950,2013,1872,2114,2183,-170,51.0,1,0.465,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,101.8,57.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-18,1,7,199,88.9,950,2012,1871,2113,2183,-171,0.0,0,0.376,Agmarknet-DMI / IMD-Grid / Sentinel-2,64.4,86.7,58.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-19,2,7,200,74.3,950,2021,1880,2122,2183,-162,0.0,0,0.371,Agmarknet-DMI / IMD-Grid / Sentinel-2,88.9,60.7,60.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-20,3,7,201,77.2,950,2066,1921,2169,2183,-117,0.0,0,0.362,Agmarknet-DMI / IMD-Grid / Sentinel-2,74.3,77.1,60.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-21,4,7,202,76.6,950,2092,1946,2197,2183,-91,0.0,0,0.36,Agmarknet-DMI / IMD-Grid / Sentinel-2,77.2,70.9,60.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-22,5,7,203,62.9,950,2061,1917,2164,2183,-122,0.0,0,0.348,Agmarknet-DMI / IMD-Grid / Sentinel-2,76.6,43.8,63.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-23,6,7,204,1.1,950,2099,1952,2204,2183,-84,0.0,0,0.392,Agmarknet-DMI / IMD-Grid / Sentinel-2,62.9,1.2,63.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-24,0,7,205,89.8,950,2066,1921,2169,2183,-117,0.0,0,0.425,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.1,64.4,67.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-25,1,7,206,93.8,950,2102,1955,2207,2183,-81,0.0,0,0.362,Agmarknet-DMI / IMD-Grid / Sentinel-2,89.8,88.9,68.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-26,2,7,207,85.1,950,2059,1915,2162,2183,-124,0.0,0,0.476,Agmarknet-DMI / IMD-Grid / Sentinel-2,93.8,74.3,69.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-27,3,7,208,77.9,950,2099,1952,2204,2183,-84,0.0,0,0.418,Agmarknet-DMI / IMD-Grid / Sentinel-2,85.1,77.2,69.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-28,4,7,209,75.6,950,2112,1964,2218,2183,-71,0.0,0,0.463,Agmarknet-DMI / IMD-Grid / Sentinel-2,77.9,76.6,69.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-29,5,7,210,43.8,950,2075,1930,2179,2183,-108,15.5,0,0.374,Agmarknet-DMI / IMD-Grid / Sentinel-2,75.6,62.9,66.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-30,6,7,211,1.2,950,2016,1875,2117,2183,-167,0.0,0,0.314,Agmarknet-DMI / IMD-Grid / Sentinel-2,43.8,1.1,66.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-07-31,0,7,212,92.6,950,2048,1905,2150,2183,-135,0.0,0,0.409,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.2,89.8,67.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-01,1,8,213,58.6,950,2064,1920,2167,2183,-119,53.0,1,0.456,Agmarknet-DMI / IMD-Grid / Sentinel-2,92.6,93.8,62.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-02,2,8,214,85.2,950,2020,1879,2121,2183,-163,0.0,0,0.356,Agmarknet-DMI / IMD-Grid / Sentinel-2,58.6,85.1,62.1
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-03,3,8,215,56.0,950,2033,1891,2135,2183,-150,44.8,1,0.428,Agmarknet-DMI / IMD-Grid / Sentinel-2,85.2,77.9,59.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-04,4,8,216,72.0,950,2082,1936,2186,2183,-101,0.0,0,0.484,Agmarknet-DMI / IMD-Grid / Sentinel-2,56.0,75.6,58.5
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-05,5,8,217,63.9,950,2033,1891,2135,2183,-150,0.0,0,0.389,Agmarknet-DMI / IMD-Grid / Sentinel-2,72.0,43.8,61.4
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-06,6,8,218,1.1,950,2047,1904,2149,2183,-136,0.0,0,0.485,Agmarknet-DMI / IMD-Grid / Sentinel-2,63.9,1.2,61.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-07,0,8,219,68.3,950,2015,1874,2116,2183,-168,61.1,1,0.321,Agmarknet-DMI / IMD-Grid / Sentinel-2,1.1,92.6,57.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-08,1,8,220,92.8,950,2072,1927,2176,2183,-111,0.0,0,0.396,Agmarknet-DMI / IMD-Grid / Sentinel-2,68.3,58.6,62.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-09,2,8,221,79.3,950,2022,1880,2123,2183,-161,0.0,0,0.447,Agmarknet-DMI / IMD-Grid / Sentinel-2,92.8,85.2,61.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-10,3,8,222,76.7,950,2010,1869,2110,2183,-173,0.0,0,0.485,Agmarknet-DMI / IMD-Grid / Sentinel-2,79.3,56.0,64.9
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-11,4,8,223,53.1,950,2125,1976,2231,2183,-58,63.3,1,0.365,Agmarknet-DMI / IMD-Grid / Sentinel-2,76.7,72.0,62.2
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-12,5,8,224,61.1,950,2085,1939,2189,2183,-98,0.0,0,0.318,Agmarknet-DMI / IMD-Grid / Sentinel-2,53.1,63.9,61.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-13,6,8,225,0.8,950,2079,1933,2183,2183,-104,29.1,1,0.452,Agmarknet-DMI / IMD-Grid / Sentinel-2,61.1,1.1,61.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-14,0,8,226,74.5,950,2113,1965,2219,2183,-70,59.4,1,0.323,Agmarknet-DMI / IMD-Grid / Sentinel-2,0.8,68.3,62.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-15,1,8,227,93.2,950,2028,1886,2129,2183,-155,0.0,0,0.495,Agmarknet-DMI / IMD-Grid / Sentinel-2,74.5,92.8,62.7
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-16,2,8,228,88.7,950,2093,1946,2198,2183,-90,0.0,0,0.446,Agmarknet-DMI / IMD-Grid / Sentinel-2,93.2,79.3,64.0
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-17,3,8,229,61.1,950,2085,1939,2189,2183,-98,48.5,1,0.359,Agmarknet-DMI / IMD-Grid / Sentinel-2,88.7,76.7,61.8
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-18,4,8,230,79.8,950,2100,1953,2205,2183,-83,0.0,0,0.408,Agmarknet-DMI / IMD-Grid / Sentinel-2,61.1,53.1,65.6
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-19,5,8,231,44.8,950,2098,1951,2203,2183,-85,21.8,0,0.342,Agmarknet-DMI / IMD-Grid / Sentinel-2,79.8,61.1,63.3
Madhya Pradesh,Sehore,1,Sehore Main Hub APMC,Paddy,2023-08-20,6,8,232,1.1,950,2048,1905,2150,2183,-135,0.0,0,0.48,Agmarknet-DMI / IMD-Grid / Sentinel-2,44.8,0.8,63.3
